source,competition,year,topic,kind,status,target,sha256,size
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/083a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/083a.bmp,cece0b8fedebcfcdf3eb9a6b3960c10b21c8e1939610e3f6f53cb3a0ff4e7416,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/083b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/083b.bmp,a452c299801fc5cd145ed2822e477086a279d12b550987cd95e9807e549b6f0c,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/084a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/084a.bmp,664ad791fed2c583fa9483385c2fcc6fb49814a097d7886fe5ef73f56f6b6ba3,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/084b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/084b.bmp,e6f72c3f49c2abd56ac97a5a232193309569f4c1d4d066d84635607221f9557d,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/085a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/085a.bmp,4a53d9146cd5a3c5f9b09bc13d031edb84540cd5932d95760cdb0c4138508b53,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/085b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/085b.bmp,1f648f2c1fd2c957d247a0828deaa035742e6044379f178dddab212c9dfeed39,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/086a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/086a.bmp,f0a9672defd3e98b0c6dc6e99cf4a2fa3a8127945c6b9d72f3ce4bfef48bbe3a,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/086b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/086b.bmp,23d6b360fbe8511e7244e030a5f00265f4d7dbf924c2d1a41508b920305de8c0,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/087a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/087a.bmp,5331756841a6d4012be35608ecd2d7036ea391c37546b908a5e1c643545c0263,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/087b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/087b.bmp,e1081be71ac3c17ef9dcbf9d5837ace5dc58055afa6424f3361d623a29c1d128,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/088a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/088a.bmp,c36af8ec1a0492783a2ea71a609cf7b8597428da7c18fe30066b81be67b32add,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/088b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/088b.bmp,af17a8af24178fc91f413a0a63502767199d4c831c9d310c2e8e67045dfc8f87,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/089a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/089a.bmp,85e29b33c275cf9d7486d2a85d21e0c57de5d429ab7926d7b64e2e3ed16b5d67,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/089b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/089b.bmp,77e8b4686def4e2eb541eb672bb62b6899c6390a0766d5147899aa9c501b7b34,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/090a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/090a.bmp,b47cd35f0801aba355634f9b4cbf70a043700df62aed4eaf9da4748c992af7f7,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/090b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/090b.bmp,d4ef9342d1e916c725c75f0d610a5a6df7ba0d38a5c13471b8fcd9426e56f509,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/091a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/091a.bmp,b7141c85afecec8f073f75ea938e9d0d45ba9166885804fb7c1cbe01de9d3c97,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/091b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/091b.bmp,dd8c018023600d17980b6e35fc429fb3fb6ffa5f239eab12bd4b6371167ce700,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/092a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/092a.bmp,99246c7550b4b63c09a7771aec2a85353deb2eb589fc6d46821f102864f07438,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/092b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/092b.bmp,3e3f4482f91fa65dacf7c698a420499952c3bcccd1007733d2e6fe72f1df20c6,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/093a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/093a.bmp,6f3d64526c5ab10ed8414f4fb5436bac4236662aca8e1460d103e2808f0f1b65,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/093b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/093b.bmp,2d5cf9578386a3d93b010e06b8d50ad28639cdd765f5bc1ad6f54e9dbea85024,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/094a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/094a.bmp,a021fcf9dbf4d6de99cc3d4ce319a78cbf06182d46400dbcf8776f90c95245af,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/094b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/094b.bmp,08643400baafda975d4cca4048e5c0961ff94bc04bab892fbc44a28398bdacf0,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/095a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/095a.bmp,f614bf6533bf1fac26a5aba5a5286531b6556637e0dea0b52e020fa4334bf685,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/095b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/095b.bmp,1ed1c8d0a4fce7944ec6ef625bf5b616aee9ae385577969b38901e738294e72c,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/096a.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/096a.bmp,0299f6b75e45f2cbcf43685ce4c9c0b91505ba2d4dc1cd6f2c7719aebc6d03df,14038
"数学建模各竞赛优秀论文/优秀论文/历届大学生数学建模比赛优秀论文/全国大学生数学建模竞赛优秀论文.rar!/全国大学生数学建模竞赛优秀论文/13年国赛优秀论文集/基于旅行商模型的文字碎纸片拼接复原 - 浙江工业大学 - 姜荣杰, 朱佳亭, 金建邦.rar!/814姜荣杰，朱佳亭，金建邦/程序/p3/096b.bmp",全国大学生数学建模,2013,综合,配套附件,复用仓库现有文件,2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/096b.bmp,261c54d8f581a7bb26b71fd1d71bb4b7d0950dbda2c4239f723534fd60f13556,14038
