FORWARD_TEXT_FORMAT_1.0
STDEP =    15.0000
ENDEP =   980.0000
RLEV  =     0.1250
CURVENAME =  DEVI, AZIM, DEN, SP1, Rll8, RILD, RILM, GR, MMD, AC, CNl, RML, RMN, SP, sp%, ac%, gr%, mmd%, den%, CNL%, rild%, rilm%, rll8%, sp1%, RML%, RMN%, r4.0%, r4.0, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, CAL, cal%
END
#DEPTH          DEVI       AZIM        DEN        SP1       Rll8       RILD       RILM         GR        MMD         AC        CNl        RML        RMN         SP        sp%        ac%        gr%       mmd%       den%       CNL%      rild%      rilm%      rll8%       sp1%       RML%       RMN%      r4.0%       r4.0       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP        CAL       cal%
 543.0000       1.100    113.862      2.491     62.352     54.375     59.920     59.933     63.959      3.373    216.632     10.312     19.687     21.713     44.667    150.533    218.275     75.527    -55.176      2.401     10.312     47.488     46.261     48.309    130.804     19.687     21.713     40.668     51.204     10.010     80.203      1.000     10.010      0.651     72.622      9.786     93.802     10.010    -17.252     59.920      1.000      0.000      0.000      0.000      0.000      0.742      0.000      0.000      0.000      0.000      0.000     16.689     16.685     18.391      0.000      9.614      7.509      0.000     21.054     21.346
 543.1250       1.118    113.853      2.491     62.240     58.839     59.521     61.596     67.325      3.292    215.726      9.550     26.814     27.549     44.949    151.306    216.733     78.994     -8.301      2.405      9.550     48.599     48.124     52.634    130.951     26.814     27.549     41.442     47.398      9.885     78.984      1.000      9.885      0.010     73.642     11.131     94.064      9.885    -16.971     59.521      1.000      0.000      0.000      0.000      0.000      0.758      0.000      0.000      0.000      0.000      0.000     16.801     16.235     16.995      0.000      9.597      5.898      0.000     21.076     21.321
 543.2500       1.133    113.738      2.505     61.984     60.795     59.293     62.221     71.692      4.365    215.355      9.580     33.499     31.205     45.203    151.692    215.749     84.460    -18.066      2.414      9.580     49.898     49.717     55.243    131.121     33.499     31.205     41.914     43.443      9.834     77.127      1.000      9.834      0.010     74.108     13.039     94.183      9.834    -16.718     59.293      1.000      0.000      0.000      0.000      0.000      0.765      0.000      0.000      0.000      0.000      0.000     16.865     16.072     16.449      0.000      8.854      4.749      0.000     21.108     21.302
 543.3750       1.149    113.883      2.514     61.698     61.744     59.020     62.536     76.832    -25.143    216.370     10.422     30.790     29.172     45.325    152.066    216.228     84.530     -1.953      2.434     10.422     51.353     51.050     57.174    131.329     30.790     29.172     42.304     41.055      9.974     74.450      1.000      9.974      0.010     73.397     15.576     94.002      9.974    -16.597     59.020      1.000      0.000      0.000      0.000      0.000      0.754      0.000      0.000      0.000      0.000      0.000     16.943     15.991     16.196      0.000      8.476      4.085      0.000     21.171     21.285
 543.5000       1.126    113.989      2.517     61.459     61.758     58.498     62.240     84.603    -42.134    217.981     11.855     27.279     27.297     45.408    152.422    217.057     84.683    -16.602      2.499     11.855     54.862     53.594     58.997    131.878     27.279     27.297     42.794     40.632     10.196     69.975      1.000     10.196      0.711     72.365     19.829     93.736     10.196    -16.514     58.498      1.000      0.000      0.000      0.000      0.000      0.738      0.000      0.000      0.000      0.000      0.000     17.095     16.067     16.192      0.000      8.332      2.972      0.000     21.204     21.273
 543.6250       1.139    114.161      2.514     61.222     60.793     57.864     61.231     89.950    -33.141    219.697     14.509     23.798     24.732     45.431    153.050    218.109     87.683     54.199      2.529     14.509     56.907     55.216     59.044    132.220     23.798     24.732     43.966     40.619      0.100     54.022      0.000      0.100      0.010     99.900     45.878     99.900      0.100    -16.492     57.864      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.282     16.331     16.449      0.000  -9999.000  -9999.000      0.000     21.230     21.260
 543.7500       1.148    114.417      2.499     60.946     58.628     57.252     59.799     91.957     31.501    221.531     15.957     21.058     22.102     45.382    153.311    220.921     91.542     -3.906      2.550     15.957     58.968     56.681     58.591    132.580     21.058     22.102     44.904     41.081      0.100     51.218      0.000      0.100      0.010     99.900     48.682     99.900      0.100    -16.543     57.252      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.467     16.723     17.057      0.000  -9999.000  -9999.000      0.000     21.245     21.259
 543.8750       1.143    114.328      2.492     60.749     55.483     56.526     58.133     93.966     -9.120    224.139     16.246     19.573     20.070     45.275    153.531    222.083     91.177     54.199      2.559     16.246     60.791     57.989     59.054    132.953     19.573     20.070     46.489     41.694      0.100     48.313      0.000      0.100      0.010     99.900     51.587     99.900      0.100    -16.651     56.526      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.691     17.202     18.024      0.000  -9999.000  -9999.000      0.000     21.249     21.262
 544.0000       1.121    114.487      2.489     60.672     50.115     55.363     55.472     96.540    -27.300    225.773     16.098     17.581     18.358     45.120    153.708    222.459     89.001    -58.594      2.558     16.098     63.289     61.405     63.625    133.807     17.581     18.358     49.060     42.122      0.100     44.438      0.000      0.100      0.010     99.900     55.462     99.900      0.100    -16.806     55.363      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.063     18.027     19.954      0.000  -9999.000  -9999.000      0.000     21.236     21.268
 544.1250       1.114    114.726      2.488     60.627     45.446     54.368     53.233     95.743     11.812    226.275     15.319     17.119     17.390     44.796    153.929    221.745     84.895     14.160      2.556     15.319     64.053     62.776     66.160    134.295     17.119     17.390     57.879     42.564      0.100     45.657      0.000      0.100      0.010     99.900     54.243     99.900      0.100    -17.132     54.368      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.393     18.785     22.004      0.000  -9999.000  -9999.000      0.000     21.213     21.292
 544.2500       1.112    114.943      2.491     60.664     43.320     53.845     52.298     90.495     -5.535    226.157     14.437     16.252     16.319     44.405    153.974    217.456     77.692      0.000      2.556     14.437     64.370     63.788     67.211    134.796     16.252     16.319     63.851     43.414      0.100     53.270      0.000      0.100      0.010     99.900     46.630     99.900      0.100    -17.524     53.845      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.572     19.121     23.084      0.000      9.491      4.904      0.000     21.177     21.304
 544.3750       1.108    114.920      2.493     60.799     42.551     53.491     51.909     83.512    -19.374    222.919     13.409     15.002     15.867     44.100    153.975    214.822     76.483    -20.996      2.558     13.409     64.415     64.324     66.651    135.290     15.002     15.867     70.399     44.461     10.878     69.423      1.000     10.878      0.963     71.655     19.699     93.551     10.878    -17.830     53.491      1.000      0.000      0.000      0.000      0.000      0.727      0.000      0.000      0.000      0.000      0.000     18.695     19.264     23.501      0.000      9.491      4.904      0.000     21.107     21.312
 544.5000       1.110    115.017      2.496     61.013     44.822     53.370     52.376     71.894    -46.148    219.263     12.147     13.841     15.593     43.772    153.935    212.559     75.004      1.465      2.562     12.147     63.737     63.603     65.205    136.236     13.841     15.593     76.583     45.739     10.373     76.181      1.000     10.373      0.720     74.670     13.446     94.326     10.373    -18.159     53.370      1.000      0.000      0.000      0.000      0.000      0.773      0.000      0.000      0.000      0.000      0.000     18.737     19.093     22.310      0.000      9.332      7.260      0.000     21.076     21.312
 544.6250       1.109    115.123      2.502     61.290     48.436     53.586     53.341     64.455    -10.972    216.229     10.173     22.093     21.697     43.258    153.736    211.196     73.277     39.062      2.559     10.173     63.195     62.917     63.723    136.633     22.093     21.697     86.457     47.839      9.955     80.084      1.000      9.955      0.010     77.156      9.961     94.946      9.955    -18.673     53.586      1.000      0.000      0.000      0.000      0.000      0.808      0.000      0.000      0.000      0.000      0.000     18.662     18.747     20.646      0.000      8.994      7.248      0.000     21.057     21.292
 544.7500       1.092    115.629      2.527     61.790     51.329     54.111     54.280     62.363     17.442    213.362      9.052     41.633     32.291     42.720    153.583    210.953     70.941     33.691      2.555      9.052     62.541     62.051     61.170    136.975     41.633     32.291     89.581     53.680      9.559     81.525      1.000      9.559      0.010     79.455      8.916     95.504      9.559    -19.212     54.111      1.000      0.000      0.000      0.000      0.000      0.838      0.000      0.000      0.000      0.000      0.000     18.481     18.423     19.482      0.000      7.892      6.634      0.000     21.058     21.279
